,URL,percent_skin_SkinLikelihood_6,percent_skin_abg,percent_skin_cbcr,percent_skin_cccm,percent_skin_equalized_abg,percent_skin_equalized_cbcr,percent_skin_equalized_cccm,percent_skin_adapt_abg,percent_skin_adapt_cbcr,percent_skin_adapt_cccm,label_number,area_covered_max,area_covered_mode,density_max,density_mode,hwratio_max,hwratio_mode,density_hull_max,density_hull_mode,circularity_max,circularity_mode
186,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage6/t0.0-17/OBPTH/288d0cb2ad8511e3aea30e0a45d706d2_8.jpg,0.20543701171875,0.08836181640625,0.1235888671875,-1.0,0.30180419921875,0.53882080078125,0.56359130859375,0.7425634765625,0.36990478515625,0.75327392578125,4.0,0.0160888671875,0.00022705078125,0.9850746268656716,0.5596760443307758,4.264619816236351,1.5588962185193243,0.9370629370629371,0.4772172497965826,0.9721191370660781,0.7671401591382943
187,http://scontent-b.cdninstagram.com/hphotos-xfp1/outbound-distilleryimage6/t0.0-17/OBPTH/e611a6faad4711e3a84b12ec4dc1b49e_8.jpg,0.02920654296875,0.114599609375,0.24338623046875,-1.0,0.1098974609375,0.24912353515625,0.12147705078125,0.07089111328125,0.25604736328125,0.04188720703125,2.0,0.00779296875,0.00459716796875,0.7599575146043548,0.5269423558897243,2.9747497313098523,1.8590253671970283,0.6997398736529171,0.610909090909091,0.9418039163578402,0.8429982689591345
188,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage9/t0.0-17/OBPTH/05af9e58ad4411e38fad1290e8e859c5_8.jpg,0.0960693359375,0.4417529296875,0.289306640625,-1.0,0.23926025390625,0.41992431640625,0.5080517578125,0.26129150390625,0.50257568359375,0.2141552734375,2.0,0.00068603515625,0.0001904296875,0.9743589743589743,0.5160142348754448,2.654838328214208,2.619517783842482,0.8808777429467085,0.78,0.9263471974726384,0.9242657647529676
189,http://scontent-b.cdninstagram.com/hphotos-xap1/outbound-distilleryimage11/t0.0-17/OBPTH/66ebe97aac9e11e3a4e812facb70fe0b_8.jpg,0.0897705078125,0.31403076171875,0.3697216796875,-1.0,0.2405322265625,0.515517578125,0.29401123046875,0.2810205078125,0.5040283203125,0.2235791015625,4.0,0.001162109375,0.00016357421875,0.9850746268656716,0.7815126050420168,2.8224568157507988,1.182040934541892,0.8921568627450981,0.523943661971831,0.9351313376729025,0.5331917958771896
190,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage5/t0.0-17/OBPTH/f7301e4eac7f11e3b24a12b22605d8d1_8.jpg,0.0549169921875,0.22201171875,0.33349853515625,-1.0,0.200771484375,0.39900390625,0.287021484375,0.26273193359375,0.539619140625,0.2411279296875,7.0,0.00236328125,0.00023681640625,0.9457142857142857,0.5113636363636364,3.8732622325943655,1.6656905014559686,0.8486646884272997,0.6203104786545925,0.9660967515646633,0.7997361601506445
191,http://scontent-a.cdninstagram.com/hphotos-xaf1/outbound-distilleryimage6/t0.0-17/OBPTH/448765d6a81011e39b501254994b6a4e_8.jpg,0.11834716796875,0.3279052734375,0.3606103515625,-1.0,0.317080078125,0.60768310546875,0.378828125,0.4930078125,0.6689306640625,0.2835107421875,2.0,0.00089599609375,0.00048095703125,0.8883248730964467,0.6130790190735694,2.2541749476491804,1.6848542226141918,0.7296222664015904,0.6480263157894737,0.8962143439686879,0.8048169109778844
192,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage9/t0.0-17/OBPTH/373fd302a7c211e3bc1b0e560c5e4f79_8.jpg,0.0725,0.3085205078125,0.529462890625,-1.0,0.27156982421875,0.5121435546875,0.26468505859375,0.299091796875,0.58073486328125,0.2289599609375,9.0,0.0212109375,0.0001611328125,0.979381443298969,0.7770034843205574,5.722060074053796,1.2634323718607796,0.9595959595959596,0.6049149338374291,0.9846106650176606,0.611176056974358
193,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage3/t0.0-17/OBPTH/939a8b14a73211e38ffe12ded5001997_8.jpg,0.09456298828125,0.0552685546875,0.1186474609375,-1.0,0.14370361328125,0.31953125,0.18411865234375,0.379970703125,0.40217529296875,0.3319677734375,1.0,0.00140869140625,0.00140869140625,0.6845753899480069,0.6845753899480069,3.0618009880499875,3.0618009880499875,0.8931888544891641,0.8931888544891641,0.9451608697997583,0.9451608697997583
194,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage7/t0.0-17/OBPTH/77b9a02ca55e11e3b06a0ec1ac4481f7_8.jpg,0.0994580078125,0.16085693359375,0.176396484375,-1.0,0.1422802734375,0.333515625,0.15247314453125,0.26563232421875,0.43797119140625,0.22228759765625,5.0,0.0007080078125,0.00016357421875,0.9850746268656716,0.6036036036036037,9.354276311588178,1.3960679647617553,0.881578947368421,0.3908355795148248,0.9942694570259057,0.6977950159604498
195,http://scontent-a.cdninstagram.com/hphotos-xpa1/outbound-distilleryimage3/t0.0-17/OBPTH/7d300b1ca18111e38302122de019cc27_8.jpg,0.0433984375,0.148310546875,0.28700927734375,-1.0,0.11914794921875,0.36331298828125,0.19272705078125,0.16609375,0.30830322265625,0.188466796875,3.0,0.0065966796875,0.00073486328125,0.997779422649889,0.5548172757475083,4.045381457552821,1.2949885752910135,0.800531914893617,0.6479463537300922,0.9689656320191349,0.635370321985313
