,URL,N_area_greater_HardCutoff,N_area_greater_floor,N_skin_pix_filled_greater_floor,N_amt_horiz_vert_lines_less_ceil,N_hull_filled_greater_floor,percent_area_gr_HardCutoff,percent_area_gr_floor,percent_area_skinpix_gr_floor,percent_area_horiz_vert_less_ceil,percent_area_hull_filled_gr_floor
0,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10254102_743505255681386_1413408838_n.jpg,4.0,0.0,1.0,0.0,0.0,0.00113525390625,0.0,0.000244140625,0.0,0.0
1,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10261034_1436286779953196_1592295642_n.jpg,15.0,0.0,6.0,0.0,6.0,0.015576171875,0.0,0.0098486328125,0.0,0.010751953125
2,http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/928020_618890641562031_2003733378_n.jpg,8.0,0.0,0.0,0.0,2.0,0.00465087890625,0.0,0.0,0.0,0.001474609375
3,http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/1169213_1436052226626127_146164263_n.jpg,23.0,2.0,0.0,1.0,12.0,0.287265625,0.27162841796875,0.0,0.26452392578125,0.008544921875
4,http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10453911_1520325298181744_1501008412_n.jpg,46.0,3.0,6.0,0.0,13.0,0.07323974609375,0.02547607421875,0.012421875,0.0,0.014033203125
5,http://scontent-a.cdninstagram.com/hphotos-xfa1/outbound-distilleryimage11/t0.0-17/OBPTH/af1bdbaeab2411e3bc5912294d621823_8.jpg,48.0,4.0,14.0,1.0,15.0,0.16350830078125,0.1192626953125,0.09983642578125,0.037939453125,0.114365234375
6,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10387809_653456821407832_694108239_n.jpg,1.0,0.0,0.0,0.0,0.0,0.000302734375,0.0,0.0,0.0,0.0
7,http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10013130_220227168186838_1188930646_n.jpg,50.0,5.0,8.0,0.0,15.0,0.10777587890625,0.0630078125,0.04248291015625,0.0,0.06154052734375
8,http://scontent-b.cdninstagram.com/hphotos-xpf1/outbound-distilleryimage11/t0.0-17/OBPTH/6eb38bc0ae3f11e39dc4120cf9a4763f_8.jpg,70.0,0.0,10.0,0.0,5.0,0.0593896484375,0.0,0.01182373046875,0.0,0.0045361328125
9,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10467947_557497461034511_1684706491_n.jpg,45.0,2.0,14.0,0.0,12.0,0.0830859375,0.04210693359375,0.05819091796875,0.0,0.032412109375
10,http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/925049_597441487039304_518186477_n.jpg,27.0,1.0,1.0,1.0,7.0,0.02962890625,0.005205078125,0.005205078125,0.005205078125,0.0138134765625
11,http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10554250_559346740857454_1092790309_n.jpg,20.0,4.0,3.0,4.0,5.0,0.143681640625,0.12192138671875,0.006796875,0.102431640625,0.05486328125
12,http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10533261_301874673326754_601111086_n.jpg,36.0,1.0,6.0,0.0,7.0,0.0320361328125,0.0050390625,0.00371826171875,0.0,0.00803955078125
